x,y
132.7800064086914,64.35466003417969
137.15555953979492,14.828804016113281
152.14691162109375,90.00426864624023
97.57838821411133,92.63140296936035
213.65908813476562,137.91499614715576
46.29655456542969,38.04364776611328
199.8415985107422,103.99439239501953
194.3062286376953,106.57729721069336
249.28602600097656,138.54521369934082
152.95893096923828,114.32301139831543
175.8846664428711,113.31706619262695
37.52471733093262,170.7009299993515
158.96728515625,99.11540031433105
97.320556640625,121.86813926696777
6.515503570437431,113.97712135314941
167.01809310913086,75.13278007507324
149.67020416259766,161.27761268615723
75.7336540222168,62.76641845703125
202.5310287475586,43.01349639892578
6.695858955383301,149.61338233947754
45.2579231262207,27.62378692626953
148.85325622558594,15.962020874023438
53.378562927246094,162.17554569244385
185.47368621826172,96.43038940429688
123.48297500610352,45.27723693847656
155.47588348388672,81.1717529296875
175.41810607910156,16.300933837890625
114.71258544921875,70.62487030029297
72.13429260253906,126.55017471313477
130.13501739501953,144.27818298339844
204.18074798583984,70.8336067199707
58.1141300201416,83.76410293579102
92.80278015136719,77.68974304199219
177.92029571533203,62.725833892822266
224.75333404541016,58.23042297363281
75.04581069946289,75.54044342041016
119.12211227416992,120.57008457183838
21.349908113479614,67.17131042480469
46.06536865234375,176.07926845550537
104.09228515625,16.16705322265625
2.2476124614477158,75.51015090942383
154.74407958984375,147.3461151123047
55.37555122375488,72.77612686157227
76.42687606811523,45.018531799316406
35.79376697540283,67.03332138061523
179.69843292236328,139.43043899536133
133.82413864135742,98.16573715209961
263.9904022216797,19.829345703125
169.93756866455078,57.925838470458984
8.904340624809265,33.38836669921875
93.88197326660156,44.50841522216797
233.77887725830078,64.50200653076172
149.8103790283203,98.6838321685791
113.69850158691406,96.96612548828125
2.735245071351528,27.609840393066406
243.78807830810547,35.81980895996094
90.87744522094727,173.01357555389404
26.72592544555664,104.25066757202148
151.74883270263672,128.15435981750488
28.52939796447754,152.2138729095459
7.740778595209122,170.37722873687744
176.68657684326172,113.64919853210449
259.3162384033203,156.90629959106445
103.8682975769043,143.2641544342041
244.45135498046875,87.1830062866211
93.87348175048828,92.94217300415039
109.09325790405273,122.81427574157715
133.3112907409668,101.4884147644043
258.87083435058594,76.04266738891602
121.7199478149414,140.4666862487793
153.22799682617188,73.49234008789062
167.57941436767578,34.947967529296875
35.516852378845215,55.64454650878906
2.4196115732192993,87.68518829345703
77.7705192565918,133.73963928222656
87.89916610717773,44.73418426513672
61.56993293762207,61.07146453857422
8.318463802337646,41.864898681640625
106.12677001953125,57.37717056274414
250.7099609375,82.33895874023438
132.07094192504883,67.45165252685547
168.65518951416016,114.88275909423828
20.447731733322144,150.74526739120483
155.69182968139648,115.97334098815918
242.3073959350586,110.1345043182373
141.1004638671875,118.35462188720703
230.88409423828125,76.2156753540039
205.2650909423828,52.1846923828125
84.26284980773926,31.56938934326172
67.1921558380127,91.96688461303711
155.75962829589844,87.98470306396484
259.80826568603516,140.5262222290039
72.24628639221191,28.159072875976562
147.55579376220703,88.3449935913086
48.77911949157715,82.29722213745117
54.34925079345703,20.461898803710938
139.8841896057129,125.77512550354004
239.76905059814453,76.35504531860352
202.89537811279297,112.81558990478516
239.35977935791016,92.96444320678711
66.82374954223633,132.86800384521484
30.79737663269043,109.00829696655273
117.71504592895508,168.1502242088318
103.38798904418945,153.34284782409668
163.8108367919922,157.76519966125488
161.7166290283203,104.97931671142578
138.57198333740234,158.73449325561523
25.728246688842773,80.68107604980469
237.65472412109375,90.03727340698242
186.45996856689453,177.6093533039093
259.69879150390625,145.86489868164062
37.818763732910156,120.08247756958008
149.7269744873047,94.84646224975586
193.89590454101562,150.50775337219238
26.397428512573242,149.45592498779297
7.330944776535034,87.76501083374023
133.58427047729492,78.4787368774414
59.90446090698242,95.97164916992188
53.29014778137207,124.7646598815918
120.91503143310547,94.61008834838867
155.9868621826172,106.33269882202148
93.17116165161133,87.9661636352539
46.57684135437012,108.1890869140625
67.89156913757324,76.02598190307617
240.06719207763672,147.02051639556885
197.9973373413086,174.47993195056915
162.14937591552734,74.17100143432617
45.171098709106445,131.80554962158203
249.8184356689453,179.2690725326538
114.23240280151367,62.925445556640625
114.32427597045898,56.34421920776367
62.14864540100098,33.70867156982422
155.26941680908203,7.7689056396484375
136.63940048217773,74.73810195922852
90.20902252197266,43.899269104003906
169.43749237060547,49.49289321899414
122.65598678588867,109.25223445892334
128.0019989013672,134.11839771270752
76.67099189758301,10.402839660644531
256.73926544189453,39.87705993652344
138.88371658325195,89.79997253417969
100.26718139648438,76.93221664428711
112.03146362304688,143.72840309143066
79.72871017456055,70.85018539428711
146.32174682617188,30.2955322265625
132.58166122436523,72.05362701416016
108.71514511108398,117.30950736999512
129.1761360168457,113.00640487670898
143.23686981201172,79.17266464233398
80.94279861450195,152.49462699890137
127.13088607788086,30.28569793701172
127.3213005065918,72.56100082397461
124.9963607788086,29.812484741210938
46.39858436584473,91.1446762084961
140.21527099609375,61.160823822021484
44.67998504638672,91.09397506713867
102.56839370727539,101.94469833374023
124.04807662963867,75.38628387451172
50.80417823791504,119.02752113342285
61.285423278808594,102.8961067199707
48.8899040222168,99.58828353881836
14.417862892150879,149.59814548492432
74.21526336669922,104.77080154418945
39.671844482421875,26.962547302246094
14.427564084529877,149.82885074615479
22.809833526611328,100.78680419921875
64.77222442626953,43.28419494628906
159.40633392333984,61.892723083496094
162.18914031982422,89.19633102416992
6.551351100206375,55.31569290161133
168.8230438232422,152.76484537124634
18.382503032684326,10.176704406738281
179.15235137939453,61.12249755859375
200.298095703125,7.1237030029296875
138.2172622680664,34.17826843261719
145.04362106323242,34.24401092529297
235.59525299072266,130.07199096679688
88.77738189697266,150.98070907592773
85.8375825881958,80.75448989868164
151.5333480834961,121.17048645019531
223.0070037841797,65.92843627929688
119.6446647644043,107.12039184570312
172.4918212890625,63.298370361328125
42.781131744384766,55.72752380371094
131.03019332885742,68.27351379394531
90.21654510498047,88.7704963684082
123.8266830444336,90.24877166748047
67.36450004577637,72.19379425048828
247.72848510742188,128.56357192993164
119.48335647583008,95.60261154174805
128.73595428466797,136.54823744297028
97.47983741760254,88.75250244140625
123.90129280090332,101.7093620300293
141.0998306274414,125.85961055755615
64.1140251159668,99.46232223510742
257.19010162353516,152.1655502319336
134.61355590820312,101.29482650756836
181.231689453125,91.37916564941406
86.87021255493164,96.87223434448242
66.24653434753418,46.80009078979492
101.39738845825195,122.83603286743164
137.63890838623047,135.923828125
153.81143188476562,100.96034622192383
265.8380126953125,9.931854248046875
111.32128524780273,109.11343383789062
261.1719055175781,73.71442794799805
16.042273998260498,174.92861372232437
41.64603900909424,117.26062393188477
4.5082618445158005,64.44978332519531
128.87129974365234,114.39962768554688
66.6370792388916,171.23295974731445
176.58780670166016,151.51174640655518
97.44440841674805,141.483304977417
130.0479393005371,71.51381301879883
110.08568811416626,106.09831118583679
12.611716747283936,117.55869102478027
76.2859115600586,93.6047248840332
86.92227935791016,111.35088348388672
148.45447540283203,149.5567398071289
86.53298950195312,168.88503551483154
77.470703125,81.64251708984375
9.670974314212799,66.71625518798828
9.916929751634598,60.68257522583008
1.8688219115138054,157.66251277923584
180.5261688232422,82.33680725097656
259.29064178466797,171.37035953998566
258.47129821777344,166.63436222076416
88.97039031982422,42.30726623535156
176.61370468139648,67.41368103027344
133.75110721588135,94.6102979183197
150.51412963867188,133.44492721557617
139.71993255615234,164.40481901168823
171.0576171875,118.74454307556152
5.460490137338638,106.91407775878906
70.94296455383301,154.43152523040771
80.51727676391602,128.97940826416016
181.4338836669922,76.12525939941406
196.5618438720703,93.96426010131836
256.6350860595703,178.56729698181152
260.8839645385742,76.49882125854492
243.49536895751953,43.33445739746094
263.32801818847656,31.967025756835938
137.8356056213379,46.8245964050293
116.4608268737793,90.1308479309082
134.70869827270508,96.23720932006836
76.3252944946289,79.21785736083984
243.35430908203125,106.48859786987305
189.8160400390625,85.56587219238281
123.6524543762207,62.23888397216797
115.19190979003906,142.58641624450684
116.27371215820312,151.34285736083984
67.59349632263184,133.11102867126465
124.96107864379883,92.33343505859375
191.38506317138672,179.83471965789795
21.78640365600586,169.57286834716797
112.69168472290039,166.27014303207397
252.00706481933594,36.14378356933594
15.618741512298584,76.71338272094727
220.81329345703125,104.70507431030273
23.344149589538574,167.47684383392334
266.94720458984375,159.9764642715454
35.77074909210205,112.89921951293945
91.55690383911133,97.62968444824219
141.24726104736328,45.495330810546875
243.23895263671875,116.81486701965332
129.4906997680664,113.9653091430664
175.4532241821289,47.23384094238281
177.8192367553711,78.74896621704102
91.62130737304688,100.83921813964844
41.263431549072266,78.97710037231445
264.1908874511719,132.47615814208984
93.55218505859375,58.2242431640625
199.7714080810547,157.12522220611572
71.6036319732666,143.58748722076416
121.75461196899414,34.31566619873047
227.34072875976562,89.02754592895508
71.09529876708984,79.10262680053711
201.41448974609375,116.02021026611328
7.648668080568314,178.75564432144165
7.581189036369324,178.73908296227455
254.29931640625,48.61262893676758
104.23004913330078,78.41535568237305
170.68319702148438,104.92945671081543
126.61771774291992,74.3189926147461
140.83641815185547,111.38946914672852
121.5037841796875,105.84036636352539
265.9958953857422,117.52196311950684
180.0493621826172,127.07273864746094
100.5899429321289,85.38600158691406
204.23540496826172,120.12443161010742
158.82257843017578,90.06439971923828
102.76589584350586,98.35399627685547
256.4687194824219,75.28778076171875
169.1765594482422,145.6473913192749
191.8489990234375,141.22955513000488
254.79812622070312,95.83803176879883
178.30613708496094,110.32817077636719
214.0779266357422,83.92401123046875
95.1728515625,95.06617736816406
130.25169372558594,89.03839111328125
220.1343994140625,47.2545166015625
143.69249725341797,97.7415542602539
164.15809631347656,67.34945678710938
55.06762504577637,144.9446668624878
152.33329010009766,113.65764045715332
259.65313720703125,108.55126190185547
107.09268569946289,108.36487579345703
263.78167724609375,22.877586364746094
110.6386604309082,93.48689651489258
208.35553741455078,98.59723281860352
105.1412353515625,163.80666828155518
186.8384246826172,103.65077590942383
188.14730072021484,42.45391082763672
130.24602890014648,93.66751098632812
267.7549743652344,105.94195175170898
143.78105926513672,100.84761428833008
165.1671142578125,98.61195373535156
72.02463722229004,120.63172340393066
136.1561279296875,103.54195404052734
148.12771606445312,45.65116882324219
249.79817962646484,123.66257095336914
71.94853591918945,120.67927932739258
247.0628433227539,124.3060417175293
251.62140655517578,71.36992645263672
41.85350799560547,114.35890769958496
184.28564453125,83.85190963745117
94.99689483642578,147.4873914718628
74.24003601074219,74.14416122436523
259.3516159057617,127.2907829284668
124.48458480834961,82.0362777709961
84.16095924377441,33.58091735839844
79.2410659790039,53.19662094116211
184.5447540283203,20.293228149414062
114.83367919921875,141.66958332061768
133.3077621459961,135.27963542938232
238.4568099975586,16.493247985839844
10.805459916591644,9.048530578613281
26.88733673095703,80.93075942993164
119.38655853271484,103.53777313232422
167.24876403808594,100.66228485107422
62.38218307495117,89.54813003540039
44.68796348571777,67.66703414916992
226.46731567382812,168.23572254180908
236.7518539428711,180.07116794586182
192.86299896240234,115.38212013244629
55.119035720825195,114.23267555236816
237.8056640625,153.6383867263794
113.19715881347656,81.74162673950195
229.53453063964844,145.22541046142578
127.0813102722168,88.16613006591797
144.6400909423828,88.76994323730469
193.93568420410156,149.12148094177246
135.98717498779297,153.3217477798462
65.44279861450195,131.0812644958496
45.62671089172363,96.78657913208008
81.75836181640625,109.86248397827148
132.76638793945312,69.44831085205078
101.14765930175781,56.07624435424805
145.59286499023438,149.2783489227295
154.3060760498047,163.9745535850525
214.07427978515625,145.81741333007812
139.916259765625,130.5045928955078
226.80179595947266,75.27499389648438
53.06789207458496,144.99273014068604
50.64085388183594,61.47750473022461
91.38171768188477,107.1328010559082
170.10157775878906,33.195526123046875
58.89150619506836,49.58863067626953
84.34625625610352,52.99251937866211
34.46640110015869,40.01226806640625
116.16409683227539,95.05894088745117
93.06930923461914,87.81439590454102
126.2095832824707,144.86201322078705
125.6171088218689,110.51235771179199
154.34751892089844,104.96280097961426
103.77436065673828,74.42860412597656
258.7190170288086,68.80854034423828
43.19788360595703,144.78497695922852
146.55433654785156,113.40574645996094
260.2720489501953,108.34529876708984
96.12129974365234,163.602313041687
264.38584899902344,23.24243927001953
98.55318450927734,108.49516677856445
102.19902801513672,93.49653244018555
206.15167999267578,98.55269241333008
129.2621192932129,103.34819030761719
160.2229461669922,99.06344985961914
61.065439224243164,120.40830993652344
122.78034973144531,93.94413375854492
247.66704559326172,124.32701683044434
183.0697250366211,103.555908203125
137.34284591674805,100.74304580688477
150.24559020996094,103.65132904052734
184.83847045898438,42.39591979980469
268.23716735839844,105.35563659667969
201.10699462890625,132.81564712524414
202.9044647216797,156.89468669891357
132.78487014770508,142.66039657592773
91.12430191040039,112.37473678588867
41.48929214477539,94.348876953125
32.100210189819336,98.26436614990234
5.68823966383934,143.402437210083
47.64151382446289,93.8106918334961
70.88113975524902,41.99425506591797
82.55908584594727,125.65993690490723
164.78340911865234,118.89429473876953
143.26456451416016,133.8193874359131
131.5115966796875,164.14864587783813
58.67843055725098,154.22368621826172
129.71878814697266,46.8569221496582
68.60395812988281,128.8863697052002
175.54157257080078,76.33017349243164
262.3675842285156,31.92247772216797
260.59212493896484,76.71786880493164
126.2210922241211,96.02220153808594
184.60391235351562,85.60574340820312
116.12146759033203,92.1276969909668
256.0024719238281,178.57882404327393
106.59887313842773,89.95000457763672
194.89010620117188,94.05236053466797
